system:index,elevation,latitude,longitude,.geo
3098_0,838.2732,68.69925431586722,-49.83196558914899,"{""type"":""MultiPoint"",""coordinates"":[]}"
3099_0,61.00488,76.28633637162157,-66.90182304664152,"{""type"":""MultiPoint"",""coordinates"":[]}"
3119_0,407.29086,66.8641258500613,-49.869194719298164,"{""type"":""MultiPoint"",""coordinates"":[]}"
3141_0,1225.2019,62.815733821900174,-49.25742636556868,"{""type"":""MultiPoint"",""coordinates"":[]}"
3144_0,510.77582,67.31415613042454,-51.688943495364505,"{""type"":""MultiPoint"",""coordinates"":[]}"
3150_0,669.1077,73.06671238636802,-54.02759577372429,"{""type"":""MultiPoint"",""coordinates"":[]}"
3154_0,1717.7185,72.40146313195572,-52.40535483319379,"{""type"":""MultiPoint"",""coordinates"":[]}"
3173_0,452.0061,78.3876506472823,-71.94298472066994,"{""type"":""MultiPoint"",""coordinates"":[]}"
3188_0,571.32104,66.82823872272196,-52.45131689564771,"{""type"":""MultiPoint"",""coordinates"":[]}"
3192_0,24.436543,72.9597670186476,-54.651738391264786,"{""type"":""MultiPoint"",""coordinates"":[]}"
3201_0,319.39844,61.08236910664697,-45.59668535604075,"{""type"":""MultiPoint"",""coordinates"":[]}"
3203_0,66.33476,61.117076734236996,-45.82813197125183,"{""type"":""MultiPoint"",""coordinates"":[]}"
3214_0,1226.3923,78.09658503243226,-69.91277980746557,"{""type"":""MultiPoint"",""coordinates"":[]}"
3221_0,1302.4338,62.523236429729785,-48.806911207656334,"{""type"":""MultiPoint"",""coordinates"":[]}"
3222_0,1136.4746,66.42077116520719,-53.115708356181294,"{""type"":""MultiPoint"",""coordinates"":[]}"
3229_0,199.18001,76.25591054047611,-66.46541641861555,"{""type"":""MultiPoint"",""coordinates"":[]}"
3231_0,969.5776,78.19247030629113,-69.64778761917772,"{""type"":""MultiPoint"",""coordinates"":[]}"
3236_0,1096.9855,70.66837420081549,-53.78791095642753,"{""type"":""MultiPoint"",""coordinates"":[]}"
3258_0,1305.7656,65.85504475377184,-49.44371905644242,"{""type"":""MultiPoint"",""coordinates"":[]}"
3260_0,1153.2708,78.05893848414914,-70.2560859357476,"{""type"":""MultiPoint"",""coordinates"":[]}"
3265_0,1545.6381,61.5401308990474,-46.07925070577473,"{""type"":""MultiPoint"",""coordinates"":[]}"
3273_0,571.4319,60.89673149091255,-45.69523194583909,"{""type"":""MultiPoint"",""coordinates"":[]}"
3274_0,352.4436,60.479287171495265,-43.86504464477653,"{""type"":""MultiPoint"",""coordinates"":[]}"
3282_0,127.47649,70.00815258665926,-54.127606027988705,"{""type"":""MultiPoint"",""coordinates"":[]}"
3283_0,778.9264,64.92244478946706,-49.91179059714462,"{""type"":""MultiPoint"",""coordinates"":[]}"
3287_0,298.17172,72.78165629637638,-54.083176347451186,"{""type"":""MultiPoint"",""coordinates"":[]}"
3296_0,547.2433,67.5235901581228,-51.64574327479331,"{""type"":""MultiPoint"",""coordinates"":[]}"
3301_0,783.3123,74.38773688960286,-55.337964777266954,"{""type"":""MultiPoint"",""coordinates"":[]}"
3315_0,1655.7635,62.09842985681375,-47.6504325578775,"{""type"":""MultiPoint"",""coordinates"":[]}"
3316_0,504.44678,76.77046283732784,-69.10434308766278,"{""type"":""MultiPoint"",""coordinates"":[]}"
3325_0,234.5798,79.8501673404724,-63.77421921809773,"{""type"":""MultiPoint"",""coordinates"":[]}"
3333_0,708.2021,69.53417096679232,-53.4555661832194,"{""type"":""MultiPoint"",""coordinates"":[]}"
3353_0,439.18164,69.62109962693816,-50.10234574491709,"{""type"":""MultiPoint"",""coordinates"":[]}"
3354_0,191.59483,65.1972817152324,-51.17372223613566,"{""type"":""MultiPoint"",""coordinates"":[]}"
3360_0,694.17126,60.69931409333978,-43.156651436367376,"{""type"":""MultiPoint"",""coordinates"":[]}"
3367_0,228.69464,71.58715663724092,-53.430042713767186,"{""type"":""MultiPoint"",""coordinates"":[]}"
3375_0,262.30066,76.17888561153615,-68.36388990688876,"{""type"":""MultiPoint"",""coordinates"":[]}"
3377_0,456.22287,79.46149852776719,-63.92245967918495,"{""type"":""MultiPoint"",""coordinates"":[]}"
3378_0,1332.2627,78.15377620470663,-68.39501725939355,"{""type"":""MultiPoint"",""coordinates"":[]}"
3379_0,562.6208,80.42418937084926,-65.64618736155644,"{""type"":""MultiPoint"",""coordinates"":[]}"
3382_0,794.57214,75.9778457623926,-58.97210206268254,"{""type"":""MultiPoint"",""coordinates"":[]}"
3402_0,123.78628,65.62416912243924,-51.73968641487023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3431_0,86.68998,63.710799365352855,-51.062668627565444,"{""type"":""MultiPoint"",""coordinates"":[]}"
3441_0,1823.7683,61.72192393238501,-46.784621096231824,"{""type"":""MultiPoint"",""coordinates"":[]}"
3452_0,1320.9397,74.05222904947904,-54.32331022641979,"{""type"":""MultiPoint"",""coordinates"":[]}"
3463_0,1124.1691,62.190236069086616,-48.709408270339516,"{""type"":""MultiPoint"",""coordinates"":[]}"
3478_0,1337.9595,76.68894330986618,-62.82302536897867,"{""type"":""MultiPoint"",""coordinates"":[]}"
3483_0,478.8667,78.43354333185569,-70.65437669575425,"{""type"":""MultiPoint"",""coordinates"":[]}"
3486_0,513.88025,65.25112828670996,-50.426296443394946,"{""type"":""MultiPoint"",""coordinates"":[]}"
3507_0,17.072594,77.50175575403102,-68.64459768193748,"{""type"":""MultiPoint"",""coordinates"":[]}"
3511_0,730.0343,69.73792155699195,-52.24295460262434,"{""type"":""MultiPoint"",""coordinates"":[]}"
3515_0,1179.5536,69.78823826978358,-53.733881159275036,"{""type"":""MultiPoint"",""coordinates"":[]}"
3542_0,1115.7375,61.25536863416704,-46.74419015624013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3546_0,88.85064,60.61067368341942,-44.705728193013655,"{""type"":""MultiPoint"",""coordinates"":[]}"
3548_0,1118.0452,66.00490197032647,-49.845839170519945,"{""type"":""MultiPoint"",""coordinates"":[]}"
3558_0,1064.213,69.49310461878785,-49.390208381266746,"{""type"":""MultiPoint"",""coordinates"":[]}"
3567_0,679.0767,65.06477874273958,-50.43137547080581,"{""type"":""MultiPoint"",""coordinates"":[]}"
3582_0,826.4833,61.34817751846829,-47.79064226957101,"{""type"":""MultiPoint"",""coordinates"":[]}"
3585_0,450.09924,64.24173922849054,-50.784973192532576,"{""type"":""MultiPoint"",""coordinates"":[]}"
3602_0,308.63525,70.60271384741678,-50.951825865251905,"{""type"":""MultiPoint"",""coordinates"":[]}"
3609_0,859.21497,77.07933497107757,-67.1165362947229,"{""type"":""MultiPoint"",""coordinates"":[]}"
3645_0,78.471725,76.52111087578552,-68.7877411720423,"{""type"":""MultiPoint"",""coordinates"":[]}"
3652_0,1782.6572,62.073667029276805,-47.55165692145232,"{""type"":""MultiPoint"",""coordinates"":[]}"
3657_0,686.02765,66.66132300853825,-51.03611847655932,"{""type"":""MultiPoint"",""coordinates"":[]}"
3659_0,795.42334,63.298198647707565,-50.16616585767398,"{""type"":""MultiPoint"",""coordinates"":[]}"
3678_0,70.42776,67.0062323264232,-50.30158844030257,"{""type"":""MultiPoint"",""coordinates"":[]}"
3681_0,341.65295,68.01464431658412,-50.6255878362904,"{""type"":""MultiPoint"",""coordinates"":[]}"
3700_0,1465.6323,63.2748536210733,-49.14972516885782,"{""type"":""MultiPoint"",""coordinates"":[]}"
3709_0,448.14185,66.99986251528384,-51.24574142133532,"{""type"":""MultiPoint"",""coordinates"":[]}"
3712_0,1163.5063,80.98366765738886,-63.24851547641455,"{""type"":""MultiPoint"",""coordinates"":[]}"
3719_0,476.1775,67.325458763341,-51.737603393787644,"{""type"":""MultiPoint"",""coordinates"":[]}"
3720_0,268.65442,64.6614326238829,-51.65588927884262,"{""type"":""MultiPoint"",""coordinates"":[]}"
3726_0,1447.0795,69.85342426502707,-52.916749435149406,"{""type"":""MultiPoint"",""coordinates"":[]}"
3729_0,603.98267,61.4267216047987,-48.21335330541407,"{""type"":""MultiPoint"",""coordinates"":[]}"
3730_0,492.06705,66.1149727048981,-53.17052364165197,"{""type"":""MultiPoint"",""coordinates"":[]}"
3732_0,453.1875,70.18951232971656,-50.579627749879194,"{""type"":""MultiPoint"",""coordinates"":[]}"
3736_0,1364.7491,62.89003372118194,-49.175031405269955,"{""type"":""MultiPoint"",""coordinates"":[]}"
3756_0,1392.646,81.02612037056961,-58.48503701902345,"{""type"":""MultiPoint"",""coordinates"":[]}"
3760_0,29.220097,80.70821666737433,-61.27532564613514,"{""type"":""MultiPoint"",""coordinates"":[]}"
3762_0,36.092167,67.83269904995524,-53.501688930508585,"{""type"":""MultiPoint"",""coordinates"":[]}"
3766_0,356.87473,66.91410880945422,-50.78460642748978,"{""type"":""MultiPoint"",""coordinates"":[]}"
3769_0,1405.0304,70.26661189528546,-51.90872338471129,"{""type"":""MultiPoint"",""coordinates"":[]}"
3784_0,1039.1093,68.42387153571373,-49.482329693602125,"{""type"":""MultiPoint"",""coordinates"":[]}"
3786_0,1314.581,73.25903821990205,-53.324775709462365,"{""type"":""MultiPoint"",""coordinates"":[]}"
3789_0,864.51465,66.54229724228571,-49.41436683326541,"{""type"":""MultiPoint"",""coordinates"":[]}"
3792_0,424.50107,76.09702222209987,-65.59537587621274,"{""type"":""MultiPoint"",""coordinates"":[]}"
3794_0,811.4409,66.56859767143693,-52.32451814299051,"{""type"":""MultiPoint"",""coordinates"":[]}"
3798_0,1389.0427,72.12354644329706,-52.27272182788259,"{""type"":""MultiPoint"",""coordinates"":[]}"
3809_0,176.67885,68.90938801754548,-50.94052285528809,"{""type"":""MultiPoint"",""coordinates"":[]}"
3817_0,699.05725,68.9885435226103,-49.66575673499863,"{""type"":""MultiPoint"",""coordinates"":[]}"
3841_0,1079.8401,66.16557583130339,-50.64295160515654,"{""type"":""MultiPoint"",""coordinates"":[]}"
3842_0,1067.724,74.17407240500631,-54.95262126154371,"{""type"":""MultiPoint"",""coordinates"":[]}"
3844_0,951.8983,65.77167595632183,-50.05473441029544,"{""type"":""MultiPoint"",""coordinates"":[]}"
3846_0,805.9718,61.36969221968183,-45.380251908551145,"{""type"":""MultiPoint"",""coordinates"":[]}"
3848_0,489.13824,66.81487349726952,-50.874512623991265,"{""type"":""MultiPoint"",""coordinates"":[]}"
3856_0,102.832375,67.55670082277656,-52.21155674956515,"{""type"":""MultiPoint"",""coordinates"":[]}"
3866_0,765.68945,79.70370780998711,-62.129568750128286,"{""type"":""MultiPoint"",""coordinates"":[]}"
3872_0,682.4599,66.54132244601058,-50.143177722398335,"{""type"":""MultiPoint"",""coordinates"":[]}"
3875_0,728.63885,67.29497503198594,-52.3322420443218,"{""type"":""MultiPoint"",""coordinates"":[]}"
3882_0,1075.4823,63.89537182013795,-50.03061050000936,"{""type"":""MultiPoint"",""coordinates"":[]}"
3883_0,487.88602,74.51468898025323,-55.78603715759156,"{""type"":""MultiPoint"",""coordinates"":[]}"
3887_0,1563.1727,62.35741262569262,-48.30102396627016,"{""type"":""MultiPoint"",""coordinates"":[]}"
3900_0,1311.7502,76.65835837032067,-62.121722668131405,"{""type"":""MultiPoint"",""coordinates"":[]}"
3904_0,447.3041,65.25089877113614,-50.44760172725712,"{""type"":""MultiPoint"",""coordinates"":[]}"
3907_0,649.34875,69.8716937201292,-52.61060661708204,"{""type"":""MultiPoint"",""coordinates"":[]}"
3912_0,560.05896,61.099107687432124,-44.90543883957944,"{""type"":""MultiPoint"",""coordinates"":[]}"
3914_0,544.7577,76.31856386058473,-67.6795871449169,"{""type"":""MultiPoint"",""coordinates"":[]}"
3924_0,161.70618,69.54330077744481,-52.67318625150155,"{""type"":""MultiPoint"",""coordinates"":[]}"
3926_0,32.961235,71.23067908271958,-52.12797908399109,"{""type"":""MultiPoint"",""coordinates"":[]}"
3933_0,817.15594,79.2682663548422,-63.64709112651955,"{""type"":""MultiPoint"",""coordinates"":[]}"
3948_0,1529.499,66.2550072551206,-51.98129992822403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3954_0,955.2956,80.75267660732375,-58.36711488303701,"{""type"":""MultiPoint"",""coordinates"":[]}"
3967_0,881.72705,66.5882710925954,-50.228330430375976,"{""type"":""MultiPoint"",""coordinates"":[]}"
3982_0,478.19672,60.42995343552107,-44.52486606558245,"{""type"":""MultiPoint"",""coordinates"":[]}"
3984_0,649.91766,64.72826966516608,-49.62717191580338,"{""type"":""MultiPoint"",""coordinates"":[]}"
3989_0,1353.5884,65.09442974156629,-49.52314853359351,"{""type"":""MultiPoint"",""coordinates"":[]}"
4017_0,380.5464,61.234159975904376,-45.176627268165966,"{""type"":""MultiPoint"",""coordinates"":[]}"
4039_0,593.2455,66.30836855070034,-53.51778238720226,"{""type"":""MultiPoint"",""coordinates"":[]}"
4042_0,481.35327,65.82391313917732,-50.52362115974677,"{""type"":""MultiPoint"",""coordinates"":[]}"
4046_0,487.42358,64.96858220120922,-51.07936309305242,"{""type"":""MultiPoint"",""coordinates"":[]}"
4063_0,307.06674,74.67378923026224,-56.372110775429945,"{""type"":""MultiPoint"",""coordinates"":[]}"
4066_0,472.37854,65.85401334406781,-50.639423310391734,"{""type"":""MultiPoint"",""coordinates"":[]}"
4069_0,268.72842,66.90731360514769,-51.361859903767424,"{""type"":""MultiPoint"",""coordinates"":[]}"
4070_0,787.4819,75.88110843183844,-58.398213882375316,"{""type"":""MultiPoint"",""coordinates"":[]}"
4073_0,836.9414,65.86801321810456,-50.44809025699435,"{""type"":""MultiPoint"",""coordinates"":[]}"
4075_0,878.01886,74.07698312387247,-55.228181464358215,"{""type"":""MultiPoint"",""coordinates"":[]}"
4077_0,31.96844,60.866242227152995,-46.73289389002471,"{""type"":""MultiPoint"",""coordinates"":[]}"
4083_0,1334.2183,61.04804689021193,-44.68176545780063,"{""type"":""MultiPoint"",""coordinates"":[]}"
4085_0,466.46783,80.71575845329443,-62.009920009261585,"{""type"":""MultiPoint"",""coordinates"":[]}"
4093_0,401.67136,67.0639386724919,-51.422444261914734,"{""type"":""MultiPoint"",""coordinates"":[]}"
4108_0,1133.1239,60.221276128406245,-44.08211225753143,"{""type"":""MultiPoint"",""coordinates"":[]}"
4115_0,247.01527,70.72408104438787,-50.63920820405818,"{""type"":""MultiPoint"",""coordinates"":[]}"
4116_0,43.191826,80.71204898009607,-60.61735896625931,"{""type"":""MultiPoint"",""coordinates"":[]}"
4124_0,583.53345,64.75481847486974,-50.55777646150611,"{""type"":""MultiPoint"",""coordinates"":[]}"
4131_0,1328.2675,66.1104675890505,-49.37117900705806,"{""type"":""MultiPoint"",""coordinates"":[]}"
4133_0,863.26843,76.30698369309158,-60.435434557428636,"{""type"":""MultiPoint"",""coordinates"":[]}"
4134_0,1130.0789,73.82148251669908,-54.50747405211054,"{""type"":""MultiPoint"",""coordinates"":[]}"
4135_0,395.38428,73.03818343121678,-54.173874343676545,"{""type"":""MultiPoint"",""coordinates"":[]}"
4136_0,819.98834,61.15725015333569,-47.21110056135269,"{""type"":""MultiPoint"",""coordinates"":[]}"
4147_0,394.7436,71.63972305622568,-52.09888144306907,"{""type"":""MultiPoint"",""coordinates"":[]}"
4153_0,758.7009,65.86195533870205,-50.22323407952902,"{""type"":""MultiPoint"",""coordinates"":[]}"
4156_0,869.4328,73.65597296263518,-54.827101665988046,"{""type"":""MultiPoint"",""coordinates"":[]}"
4175_0,197.21786,70.43726833546192,-53.306539974844775,"{""type"":""MultiPoint"",""coordinates"":[]}"
4176_0,899.95953,76.50506749552211,-66.09533252975349,"{""type"":""MultiPoint"",""coordinates"":[]}"
4178_0,65.40643,78.55329015103784,-71.76227933808987,"{""type"":""MultiPoint"",""coordinates"":[]}"
4182_0,69.22508,65.85382756275361,-53.22189361182033,"{""type"":""MultiPoint"",""coordinates"":[]}"
4183_0,409.81796,62.33931639528682,-49.7181503280647,"{""type"":""MultiPoint"",""coordinates"":[]}"
4184_0,631.6344,68.27535271420366,-50.137497482057206,"{""type"":""MultiPoint"",""coordinates"":[]}"
4187_0,46.612446,80.6732857727074,-60.625724045660256,"{""type"":""MultiPoint"",""coordinates"":[]}"
4189_0,646.64166,65.12342003888895,-50.60765475204708,"{""type"":""MultiPoint"",""coordinates"":[]}"
4198_0,1217.0651,72.37200009061247,-53.68373609334585,"{""type"":""MultiPoint"",""coordinates"":[]}"
4210_0,488.04742,78.37877062974432,-71.00745771617875,"{""type"":""MultiPoint"",""coordinates"":[]}"
4223_0,1583.4777,62.647587792124405,-48.60138410409275,"{""type"":""MultiPoint"",""coordinates"":[]}"
4224_0,147.67056,67.8353404222573,-50.77429691125165,"{""type"":""MultiPoint"",""coordinates"":[]}"
4235_0,1691.4355,63.260378463614344,-48.97380322469771,"{""type"":""MultiPoint"",""coordinates"":[]}"
4285_0,74.59116,77.13033877512636,-66.91986841211144,"{""type"":""MultiPoint"",""coordinates"":[]}"
4293_0,717.8132,60.40518056275621,-43.71338317303103,"{""type"":""MultiPoint"",""coordinates"":[]}"
4295_0,18.069351,76.63915474587695,-67.96657791865248,"{""type"":""MultiPoint"",""coordinates"":[]}"
4296_0,1732.3347,71.79062986808906,-51.92530695569231,"{""type"":""MultiPoint"",""coordinates"":[]}"
4311_0,481.69617,71.81728649306541,-55.05183907171125,"{""type"":""MultiPoint"",""coordinates"":[]}"
4324_0,945.60297,70.08796762826486,-53.48135817114978,"{""type"":""MultiPoint"",""coordinates"":[]}"
4334_0,485.4333,67.80016371149787,-49.89066981626017,"{""type"":""MultiPoint"",""coordinates"":[]}"
4338_0,2134.1602,61.7520425327135,-45.799786112140644,"{""type"":""MultiPoint"",""coordinates"":[]}"
4355_0,824.44446,78.5244743751127,-67.40027656312922,"{""type"":""MultiPoint"",""coordinates"":[]}"
4356_0,766.1786,69.59408866448192,-53.77069083732024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4365_0,460.26544,72.7222558083782,-54.36832291655202,"{""type"":""MultiPoint"",""coordinates"":[]}"
4366_0,1046.7192,76.40432723184195,-60.53490119544438,"{""type"":""MultiPoint"",""coordinates"":[]}"
4376_0,154.79079,68.10667721760696,-51.12032357828434,"{""type"":""MultiPoint"",""coordinates"":[]}"
4377_0,265.45413,63.21061926554566,-50.70703225902982,"{""type"":""MultiPoint"",""coordinates"":[]}"
4381_0,1248.2234,62.567144149192345,-49.00198584518319,"{""type"":""MultiPoint"",""coordinates"":[]}"
4385_0,1139.9875,72.5341690991003,-53.0467454451569,"{""type"":""MultiPoint"",""coordinates"":[]}"
4393_0,93.272964,67.6839366985841,-53.399653473445746,"{""type"":""MultiPoint"",""coordinates"":[]}"
4397_0,681.7572,70.49386450369863,-53.82082121472914,"{""type"":""MultiPoint"",""coordinates"":[]}"
4410_0,798.8851,64.87503393262591,-49.97689128061308,"{""type"":""MultiPoint"",""coordinates"":[]}"
4421_0,530.24774,67.50068894284524,-51.792133553112286,"{""type"":""MultiPoint"",""coordinates"":[]}"
4423_0,972.7385,67.26996951260642,-49.565561945727346,"{""type"":""MultiPoint"",""coordinates"":[]}"
4425_0,1172.9095,61.26506665550774,-46.89943441600643,"{""type"":""MultiPoint"",""coordinates"":[]}"
4430_0,63.06707,76.08832476660805,-68.18035566657568,"{""type"":""MultiPoint"",""coordinates"":[]}"
4464_0,332.6039,64.6844182475907,-50.92517923662723,"{""type"":""MultiPoint"",""coordinates"":[]}"
4468_0,830.38385,60.97205885475256,-45.94838987186372,"{""type"":""MultiPoint"",""coordinates"":[]}"
4469_0,368.21942,78.57675904692569,-69.78005648247284,"{""type"":""MultiPoint"",""coordinates"":[]}"
4476_0,1719.485,63.540345198112036,-48.78209540156297,"{""type"":""MultiPoint"",""coordinates"":[]}"
4480_0,737.93787,72.4579809506935,-55.20325805266189,"{""type"":""MultiPoint"",""coordinates"":[]}"
4494_0,773.2848,71.41571434392017,-50.90012049506677,"{""type"":""MultiPoint"",""coordinates"":[]}"
4496_0,627.2129,67.42698136635047,-52.456497766922354,"{""type"":""MultiPoint"",""coordinates"":[]}"
4503_0,484.28595,69.79292879681118,-50.04657739384063,"{""type"":""MultiPoint"",""coordinates"":[]}"
4506_0,1269.2285,63.69147448401034,-49.95526911508605,"{""type"":""MultiPoint"",""coordinates"":[]}"
4509_0,702.8319,68.64039946110918,-50.23102955292429,"{""type"":""MultiPoint"",""coordinates"":[]}"
4517_0,1647.975,62.28079386331904,-47.99041124993833,"{""type"":""MultiPoint"",""coordinates"":[]}"
4518_0,1426.4327,61.48779182432511,-46.13555996168514,"{""type"":""MultiPoint"",""coordinates"":[]}"
4522_0,1167.5127,66.19945236155331,-49.57266735553256,"{""type"":""MultiPoint"",""coordinates"":[]}"
4527_0,187.06502,66.9631124624918,-49.95850658791284,"{""type"":""MultiPoint"",""coordinates"":[]}"
4528_0,919.18726,64.35151227310632,-49.89726728849435,"{""type"":""MultiPoint"",""coordinates"":[]}"
4530_0,471.8202,61.44915013240211,-48.369285862304935,"{""type"":""MultiPoint"",""coordinates"":[]}"
4539_0,1135.2903,73.14032331775083,-53.5080361502689,"{""type"":""MultiPoint"",""coordinates"":[]}"
4542_0,323.0481,76.39274726275026,-69.27858402029611,"{""type"":""MultiPoint"",""coordinates"":[]}"
4549_0,622.3176,77.84506406936858,-70.95512484965924,"{""type"":""MultiPoint"",""coordinates"":[]}"
4560_0,456.911,66.69793258193681,-50.236807900081274,"{""type"":""MultiPoint"",""coordinates"":[]}"
4562_0,876.0825,73.19124315441046,-54.192531094928775,"{""type"":""MultiPoint"",""coordinates"":[]}"
4569_0,103.03244,80.43610218360884,-60.33337491632471,"{""type"":""MultiPoint"",""coordinates"":[]}"
4575_0,472.21667,64.96863271082798,-51.07037867457834,"{""type"":""MultiPoint"",""coordinates"":[]}"
4576_0,1351.6322,65.65856648970171,-49.35733392391098,"{""type"":""MultiPoint"",""coordinates"":[]}"
4580_0,1176.6912,69.80629338732396,-53.52264282583163,"{""type"":""MultiPoint"",""coordinates"":[]}"
4591_0,824.9571,65.2957364042084,-50.09204648827177,"{""type"":""MultiPoint"",""coordinates"":[]}"
4594_0,232.37883,64.94897484822657,-51.87410661707589,"{""type"":""MultiPoint"",""coordinates"":[]}"
4619_0,1415.2711,63.66717714879243,-49.12734807173969,"{""type"":""MultiPoint"",""coordinates"":[]}"
4625_0,491.43198,72.48057531190015,-53.6830243656301,"{""type"":""MultiPoint"",""coordinates"":[]}"
4642_0,523.92773,60.850603576569654,-45.71078695895997,"{""type"":""MultiPoint"",""coordinates"":[]}"
4652_0,193.09439,68.15129809130129,-51.14977299135755,"{""type"":""MultiPoint"",""coordinates"":[]}"
4653_0,1306.526,62.820290011336766,-49.06524384570876,"{""type"":""MultiPoint"",""coordinates"":[]}"
4659_0,482.016,67.24015884958241,-50.71174608607607,"{""type"":""MultiPoint"",""coordinates"":[]}"
4668_0,872.5782,60.648352679786875,-43.612973615198335,"{""type"":""MultiPoint"",""coordinates"":[]}"
4674_0,690.23315,69.685445904731,-53.65950179698537,"{""type"":""MultiPoint"",""coordinates"":[]}"
4677_0,1335.2227,63.590740209864194,-49.174769175367445,"{""type"":""MultiPoint"",""coordinates"":[]}"
4688_0,1603.832,63.08095781837865,-49.02622187624631,"{""type"":""MultiPoint"",""coordinates"":[]}"
4690_0,393.1749,78.62869517105926,-68.87433557090546,"{""type"":""MultiPoint"",""coordinates"":[]}"
4709_0,2082.5696,61.7959318638387,-46.39290382530111,"{""type"":""MultiPoint"",""coordinates"":[]}"
4711_0,262.17474,74.83755872966634,-56.63966453878052,"{""type"":""MultiPoint"",""coordinates"":[]}"
4729_0,828.59283,64.1039046884921,-49.86631807826709,"{""type"":""MultiPoint"",""coordinates"":[]}"
4730_0,303.06116,72.20708903438148,-54.39547648741353,"{""type"":""MultiPoint"",""coordinates"":[]}"
4737_0,657.261,79.36742724935323,-63.70853603992701,"{""type"":""MultiPoint"",""coordinates"":[]}"
4738_0,97.68227,80.51023769500995,-60.205269959794485,"{""type"":""MultiPoint"",""coordinates"":[]}"
4755_0,30.029495,66.27245997417879,-53.15071520888709,"{""type"":""MultiPoint"",""coordinates"":[]}"
4763_0,230.78642,64.76124632846914,-51.6738314630978,"{""type"":""MultiPoint"",""coordinates"":[]}"
4766_0,477.64752,67.46062792474798,-50.34616660189129,"{""type"":""MultiPoint"",""coordinates"":[]}"
4767_0,524.21674,77.51939036366906,-65.11881676028985,"{""type"":""MultiPoint"",""coordinates"":[]}"
4774_0,149.0531,67.6872085881248,-51.08212198290674,"{""type"":""MultiPoint"",""coordinates"":[]}"
4779_0,1004.52136,64.56687905243187,-49.74075533774911,"{""type"":""MultiPoint"",""coordinates"":[]}"
4784_0,526.17303,65.03778069653757,-50.62381867809356,"{""type"":""MultiPoint"",""coordinates"":[]}"
4785_0,47.563515,70.5164490955984,-50.92488608858321,"{""type"":""MultiPoint"",""coordinates"":[]}"
4786_0,772.7362,69.79766828736093,-52.30908856076506,"{""type"":""MultiPoint"",""coordinates"":[]}"
4805_0,1079.3413,64.08531126767696,-50.61138909576948,"{""type"":""MultiPoint"",""coordinates"":[]}"
4806_0,861.97473,77.16131441088092,-69.80292398237994,"{""type"":""MultiPoint"",""coordinates"":[]}"
4810_0,930.4863,76.31525874947148,-60.28349684626626,"{""type"":""MultiPoint"",""coordinates"":[]}"
4819_0,28.926868,69.5986528146634,-53.303284295797496,"{""type"":""MultiPoint"",""coordinates"":[]}"
4841_0,884.67096,62.05917691013177,-48.54693291685899,"{""type"":""MultiPoint"",""coordinates"":[]}"
4860_0,791.116,60.32080800813482,-44.598006509037944,"{""type"":""MultiPoint"",""coordinates"":[]}"
4876_0,497.2771,78.29621433618706,-70.15501204504581,"{""type"":""MultiPoint"",""coordinates"":[]}"
4877_0,1718.4136,63.32731647652647,-48.994696547776904,"{""type"":""MultiPoint"",""coordinates"":[]}"
4878_0,1345.0088,73.36131153578093,-53.40319184778189,"{""type"":""MultiPoint"",""coordinates"":[]}"
4880_0,751.846,61.701048134124065,-48.90913359581808,"{""type"":""MultiPoint"",""coordinates"":[]}"
4886_0,124.05995,70.48422589448313,-53.91852348165537,"{""type"":""MultiPoint"",""coordinates"":[]}"
4902_0,107.10467,74.00738863200124,-56.00750635295586,"{""type"":""MultiPoint"",""coordinates"":[]}"
4906_0,118.18865,64.79656335547541,-51.653780365216335,"{""type"":""MultiPoint"",""coordinates"":[]}"
4908_0,1089.4158,77.83610813261453,-68.14699218373734,"{""type"":""MultiPoint"",""coordinates"":[]}"
4915_0,458.37372,66.89805180654737,-52.033578829059984,"{""type"":""MultiPoint"",""coordinates"":[]}"
4929_0,762.8264,81.05722322841324,-63.437562144980596,"{""type"":""MultiPoint"",""coordinates"":[]}"
4935_0,154.45226,76.36994583406029,-62.87949709456988,"{""type"":""MultiPoint"",""coordinates"":[]}"
4937_0,400.17355,66.97622077786889,-50.50765736748929,"{""type"":""MultiPoint"",""coordinates"":[]}"
4943_0,1090.1279,64.15005232529066,-49.23912671595739,"{""type"":""MultiPoint"",""coordinates"":[]}"
4951_0,1241.9731,61.29149511552158,-47.41211472220715,"{""type"":""MultiPoint"",""coordinates"":[]}"
4953_0,480.78058,78.43223166724049,-70.64061961703548,"{""type"":""MultiPoint"",""coordinates"":[]}"
4961_0,463.78534,60.11857829228555,-44.04783465630603,"{""type"":""MultiPoint"",""coordinates"":[]}"
4968_0,255.88945,75.05285633444383,-57.480844787116155,"{""type"":""MultiPoint"",""coordinates"":[]}"
4970_0,369.86456,61.878169665899584,-49.15203516352009,"{""type"":""MultiPoint"",""coordinates"":[]}"
4971_0,1537.2423,63.3230419888226,-49.10418088134804,"{""type"":""MultiPoint"",""coordinates"":[]}"
4978_0,543.0393,63.84902413044995,-50.10941107231058,"{""type"":""MultiPoint"",""coordinates"":[]}"
